"Site","Pollinator","filn","Species","Family","Overview","Date","Group","Stems","Av_filling_rate","nPoll","nRais","nGarb","mH","P_ADOX.Viburnum","P_APIA.Apiaceae","P_ASTE.Arnica.montana","P_ASTE.Cirsium.group","P_ASTE.Crepis.group","P_ASTE.Matricaria.group","P_ASTE.Senecio.group","P_BORA.Echium.vulgare","P_BRAS.Brassicaceae","P_CAPR.Lonicera.periclymenum.group","P_CAPR.Succisa.pratensis","P_CARY.Caryophyllaceae","P_ERIC.Ericaceae","P_FABA.Astragalus.group","P_FABA.Lathyrus.group","P_FABA.Trifolium.pratense.group","P_FABA.Trifolium.repens.group","P_FABA.Vicia.group","P_GERA.Geranium.group","P_LAMI.Prunella.group","P_MALV.Tilia","P_ONAG.Epilobium.group","P_OROB.Rhinanthus","P_PLAN.Digitalis","P_PLAN.Veronica","P_POAC.Poaceae","P_POLY.Rumex","P_RANU.Ranunculus.group","P_ROSA.Filipendula","P_ROSA.Geum","P_ROSA.Potentilla.group","P_ROSA.Rosa","P_ROSA.Sorbus.group","P_ROSA.Spiraea","P_RUBI.Galium","P_Not.Arnica","Nr_Arnica","Nr_Not.Arnica","Association"
3,18,"S03_P18 1019289","Nomada sp","Apidae","Bee","04/06/2024","flower",80,0.5618212635,525,5,1223,0.180358008,7.71463470137314e-06,0.00617061568943299,0.693284319890582,4.44843871092166e-06,0.0353186696965396,0.00210248943317743,0.199938048497684,1.9436871845018e-08,1.7533260684939e-07,1.14216669604745e-07,7.74469171969018e-06,0.000406580284873965,2.31439041041194e-06,2.18414333103811e-05,1.05199564109634e-06,0.0018226485736397,7.55433060368227e-05,0.000119561809362125,1.32250880594968e-05,7.50423557315388e-05,1.84349712344501e-07,7.95509084790945e-05,0.000481252939280205,0.00243645196179743,0.000187045826887539,0.00162719379492767,5.4503393214896e-07,0.000830798028096369,0.00168495536892813,7.46415954873116e-08,0.000225400586061301,4.61876181471821e-07,0.0530467539628059,1.82345911123365e-05,8.92693444016035e-06,0.306715680109417,364,161,"Area"
3,19,"S03_P19 1019290","Empis tessellata","Empididae","Fly","04/06/2024","flower",80,0.5618212635,2415,8,2391,0.137780547,0.000558461165201751,0.00942676447431833,0.832246293680295,2.29130950244205e-05,0.0157055758672628,0.00200252345881571,0.0978402275039514,3.8121786918359e-08,0.00103185471355279,2.34133809419843e-08,6.64379698524682e-05,2.76157826495199e-07,0.000414308780914928,0.000259160112160052,7.704403130482e-11,2.83161829341092e-06,0.000343688420791626,0.000791755494851922,2.34133809419843e-08,2.25128662903695e-06,2.63150392638541e-09,6.96397997248763e-08,0.000135767592308455,0.00357556046254943,6.19353965943943e-08,0.000468200580526732,0.00154493494317234,0.00209721857786401,0.00308790676440415,4.42252751126369e-09,0.000323188705033533,0.0136592743889448,0.00740013223713522,1.5408806260964e-10,0.00699226813941035,0.167753706319705,2010,405,"Arnica"
3,20,"S03_P20 1019291","Eristalis sp","Syrphidae","Fly","04/06/2024","flower",80,0.5618212635,616,21,799,0.070212051,3.18010230532221e-06,0.0402335173303576,0.562196579116939,0.00372370979341972,0.165892394832993,1.08003474520377e-05,0.00566026309321083,2.16006949040754e-07,0.0613615990302535,6.13019721120287e-08,2.21007109898179e-06,0.001633338545236,8.76028182220835e-08,0.00130029583110202,1.6500530829502e-09,1.08003474520377e-05,9.14029404737264e-07,1.97006337782539e-05,3.90012546879139e-07,0.00123575575481872,0.000177394706867548,1.24003989264136e-07,0.0102612231081649,8.95028793479049e-07,0.000155744010354898,0.00806484044954644,0.0050650079435848,0.105086264672423,0.00259815758389864,0.000256644256361217,0.000258663321315445,0.00519896425301955,0.00168657225778849,0.00285176674261941,0.0150519222271114,0.437803420883061,346,270,"Arnica"
3,21,"S03_P21 1018710","Nomada sp","Apidae","Bee","19/06/2024","area",80,0.5618212635,1666,12,3351,0.016440671,9.60204770683211e-06,6.20424585650217e-08,6.42475217127284e-05,0.000134155039605048,0.983715272235629,9.33142632052265e-05,0.00267630819530459,1.89434970416625e-06,3.42787089325322e-10,1.71393544662661e-05,4.01922873741094e-07,7.15643221573917e-09,0.000630780364032992,0.000775625950698695,8.11864158928394e-07,0.00042836458778639,3.00690429232738e-08,0.000970304962201139,9.69225483560193e-08,1.44331406031714e-07,2.1449250618602e-08,0.00155657913350196,0.00017422203930031,0.00135428062652276,1.3831759744706e-07,6.45482121419612e-06,2.88662812063429e-08,0.00320917673946939,5.56277294080566e-07,6.75551164342885e-08,3.31761773586788e-08,0.00202479723077886,0.00215507436614824,4.099412851873e-12,5.87348638434616e-09,0.999935752478287,0,1666,"Area"
3,24,"S03_P24 1018902","Lasioglossum sp","Halictidae","Bee","19/06/2024","area",80,0.5618212635,19,2,995,0.21237202,8.84999935806539e-11,3.44999974975431e-05,1.45999989409892e-07,3.2899997613599e-07,0.0536584291078864,0.00967461129825218,0.0338716485431203,6.08999955826195e-12,1.50999989047217e-07,4.84999964820533e-08,2.9299997874725e-05,8.30999939723428e-07,0.0521093162202513,2.10999984695118e-06,6.0399995618887e-06,6.57999952271981e-09,1.91999986073283e-06,0.0213941504481755,6.67999951546631e-06,2.47999982011324e-09,2.73999980125414e-06,1.56999988612008e-05,2.78999979762739e-09,3.98999971058541e-13,2.23999983752164e-06,1.82999986726098e-08,8.74999936531889e-06,0.000341360975239385,0.0881602026053007,0.000319242976843714,0.737536078502829,7.83999943132573e-06,7.77999943567783e-05,3.78999972509241e-09,0.00273779980141372,0.999999854000011,0,19,"Area"
3,25,"S03_P25 1018909","Lasioglossum sp","Halictidae","Bee","19/06/2024","area",80,0.5618212635,3774,51,5757,0.221394673,2.96171145474297e-07,0.00274530132147325,0.00322357627767033,3.11333490805746e-07,0.707581224167157,0.000993831087095133,0.0815180429763972,1.30396169850458e-05,2.20359418817054e-05,1.96099666286736e-07,1.56677568424969e-06,1.72850736778515e-07,5.46855254954248e-07,0.0310896117792315,5.23606325446027e-05,2.53716578546241e-05,0.0293550344191986,0.000370819414833107,7.45987390307273e-06,1.4454769215981e-07,4.54870359943459e-09,4.36675545545721e-05,0.00124403606646261,0.0216409486342988,6.35807680898747e-05,1.45558515181907e-05,0.0031581264978126,0.00325932605549282,0.0111963983882441,7.52052328439853e-06,0.056022817061437,0.0191873940859322,0.00611492130937609,8.39993931362255e-07,0.0210449188609656,0.996776423722329,12,3762,"Area"
4,1,"S04_P01 1019133","Phyllopertha horticola","Scarabaeidae","Beetle","06/06/2024","area",25,0.7147100748,48,8,716,0.350721359,7.10058364951447e-07,0.174470967059868,0.148377247223941,0.00896068954538284,0.000782926354510732,0.00150534173517674,0.0305521433067442,2.27018660343632e-06,7.99065681121417e-07,0.00407339682262799,0.0199498878289098,0.00152386225751553,0.0442316787289892,1.29010604336249e-05,1.97016194218923e-06,0.000881354445043861,0.030127267383048,0.000579741653256569,0.000111907198480756,5.36044061428135e-05,6.95057131889093e-05,0.0115419927217926,0.0785925471030312,0.0113026280466386,0.00472344125459018,0.0885191530442304,0.00648645016933915,0.00660741511234296,0.0214581138011634,0.0436650491535113,0.0164771923823731,0.00530862435511957,0.234000232210687,1.06008713640639e-08,0.005046977848457,0.851622752776059,7,41,"Area"
4,2,"S04_P02 1019182","Dasytes niger","Melyridae","Beetle","06/06/2024","flower",25,0.7147100748,86,4,864,0.075458951,4.2459986869376e-08,0.0243249545651718,0.845393570443885,7.98578341849821e-05,0.0116482723783419,2.71702592375812e-07,0.00137625731064958,1.27070033696673e-10,7.40725318378165e-08,9.44243990233812e-07,0.0116015705251444,1.25003854286971e-05,3.25423257028064e-06,9.20482927022239e-06,4.53526380429588e-08,0.000133303696975744,1.37400930745183e-06,0.00424019272279634,4.02904984891889e-06,8.31637212405053e-05,8.45067378568116e-09,2.31412093886624e-06,0.0128270649228062,0.00937521158979494,0.00908458279402626,0.000163550497354371,0.0151696195896191,0.0228062589783762,0.000174021894602741,4.54559470134439e-08,4.85552161279969e-06,0.00727926370024766,0.0126237797292239,3.29555615847468e-10,0.0115765387615958,0.154606429556115,73,13,"Arnica"
4,3,"S04_P03 1019082","Dasytes niger","Melyridae","Beetle","06/06/2024","flower",25,0.7147100748,988,7,1305,0.083691031,4.59008798317367e-07,1.82003488657431e-06,0.742281300107343,1.97003776184142e-06,0.148451461529491,8.00015334757938e-06,0.0873275899022295,1.52002913604008e-09,9.63018459214868e-05,1.26002415224375e-08,5.14009852581975e-08,0.000103298980043113,1.9000364200501e-07,1.42002721919534e-07,1.27002434392823e-07,2.88005520512858e-07,2.53004849617198e-05,0.00148755851364059,4.17007993242575e-07,1.51002894435561e-05,1.15002204371454e-06,2.00003833689484e-05,0.000958404370771651,0.000331524354685353,0.000488420362080574,1.74003335309851e-08,2.10004025373959e-06,0.00579392805847654,0.000920605646242676,0.00011833426824072,1.19002281045243e-06,1.57003009446245e-07,0.00943874492261778,0.000951968247403524,0.00117206446622545,0.257718699892657,733,255,"Arnica"
4,4,"S04_P04 1019097","Lasioglossum sp","Halictidae","Bee","06/06/2024","area",25,0.7147100748,1629,61,2998,0.200382233,0.000609952837585961,0.0102166839940986,0.0269881307891489,2.67937808359974e-06,0.684419557116272,0.000782804067646292,0.0105656027190056,2.95237132230613e-08,6.53161600756767e-05,9.45365474779531e-05,6.7136115000386e-05,2.26483279519374e-05,0.00432684172488933,0.00282681465422258,0.000376453631831833,0.00115363909419112,0.0187752040230363,0.0104974575401081,0.000121485024482551,0.000505849393720453,6.76416580350274e-05,0.00230196392000209,0.0161868560404263,0.030166672965379,0.00170549795949429,0.000312934171701272,7.4415934699223e-05,0.0106220243549298,0.00423418680858631,0.000941141157182067,6.18784674401148e-05,0.0714680525990645,0.0678621162526599,3.62979898872569e-08,0.0215757587498675,0.973011869210851,44,1585,"Area"
4,5,"S04_P05 1019172","Eupeodes corollae","Syrphidae","Fly","06/06/2024","flower",25,0.7147100748,163,10,682,0.176574633,3.36017118775176e-07,0.00608488200125032,0.338967307075882,0.000572035142982479,0.0187023628131942,9.50048401298859e-05,0.00671472208917162,0.000775853526742393,0.000123366285036029,1.75008916028737e-07,0.00181942869286891,0.0627534550463063,1.15005859104599e-05,0.00395395743886923,0.000575333311011409,0.00128776960689068,0.000192758820317846,0.00734427316236873,3.03015437466899e-05,2.12010801131956e-06,8.02040860885984e-07,0.0218946984503725,0.0120322989991893,3.06015590313106e-09,0.00176344684080963,0.00621779477264298,0.359343329155555,0.0431571576905977,0.0687701945759607,2.12010801131956e-05,1.94009884054714e-06,0.0269237336603044,0.00356150344485311,1.28006521438162e-08,0.00630494021236675,0.661032692924118,55,108,"Area"
4,6,"S04_P06 1019154","Ochlodes sylvanus","Hesperiidae","Butterfly","06/06/2024","area",25,0.7147100748,8,1,2774,0.046779159,1.27999995519893e-09,4.49999984249625e-10,9.00999968464249e-09,8.399999705993e-06,0.750009808749031,0.116740058914001,5.78999979734518e-07,4.85999982989595e-16,0.000646719977364261,1.85999993489845e-11,0.007580590734673,3.79999986699683e-07,0.122337858718073,9.33999967309222e-10,9.63999966259197e-18,1.17999995869902e-14,1.14999995974904e-12,2.26999992054811e-08,2.25999992089812e-09,9.51999966679207e-08,0.000121136995760104,5.21999981729565e-08,4.74999983374604e-13,2.41999991529798e-16,5.50999980714541e-10,3.67999987119693e-14,1.93999993209838e-10,6.39999977599467e-07,2.25999992089812e-12,0.00248856391289819,1.66999994154861e-07,6.48999977284459e-05,5.60999980364533e-11,4.3199998487964e-11,1.10999996114908e-08,0.999999990990001,0,8,"Area"
4,7,"S04_P07 1019173","Stenurella melanura","Cerambycidae","Beetle","06/06/2024","flower",25,0.7147100748,522,34,358,0.04522749,4.98016442729059e-06,0.0286180991983461,0.490302849791598,0.00119865629713564,0.00191768058917603,2.52020417590713e-07,0.0219958610999867,1.83743969797213e-08,4.40784714431566e-05,5.43199386121816e-10,3.24313127019125e-05,0.00183860843010789,0.00603240891059093,1.95792754701948e-05,4.70906676693404e-09,4.42792845249022e-06,4.02630228899904e-08,6.89792935796095e-05,5.19101816312345e-08,1.86756166023397e-06,7.47024664093588e-07,6.59670973534257e-09,3.24313127019125e-06,3.30337519471492e-06,2.21898455328875e-05,0.000669107180245482,0.000873673458488895,0.10149215848215,0.0133236357094777,0.00387013397158713,0.000299596048852469,0.00655444661415839,0.000249965095699047,6.99833589883375e-07,0.320556217487418,0.509697150208402,256,266,"Arnica"
4,9,"S04_P09 1018861","Phyllopertha horticola","Scarabaeidae","Beetle","06/06/2024","area",25,0.7147100748,17,3,496,0.188690305,7.75999925979213e-10,0.0589071713809851,0.176538495160413,5.58999946678325e-05,0.0588357093878017,2.57999975389996e-09,1.32999987313448e-06,1.39999986645734e-11,7.70999926456151e-09,4.75999954595497e-12,4.54999956598637e-09,1.2999998759961e-07,3.69999964706584e-08,9.69999907474017e-05,4.64999955644761e-07,2.57999975389996e-06,0.0556363376929821,0.00114655989063238,1.83999982448679e-10,5.1099995125693e-08,2.6399997481767e-08,6.86999934468711e-11,0.116772446861354,1.60999984642595e-13,2.73999973863794e-05,0.0803620443344558,0.159621983774039,0.0680964155044449,2.50999976057709e-06,0.00165643284199681,0.0175920693219344,0.0558372276738197,3.18999969571352e-06,0.0247106626429087,0.124095808162796,0.823461504839587,3,14,"Area"
4,10,"S04_P10 1019090","Phyllopertha horticola","Scarabaeidae","Beetle","06/06/2024","area",25,0.7147100748,250,13,1163,0.041857101,8.31110043830303e-09,0.0161666170655147,0.00940480311325223,4.92844240967004e-06,0.843682538560103,0.00036307263091067,0.00324337683336501,1.15431950531987e-09,4.56709021670034e-07,6.38388874246465e-09,3.07149364024243e-05,2.23837608422896e-07,6.66494044810775e-06,7.67873410060606e-05,3.6637097342761e-05,1.34503316272054e-05,0.000212981986292431,0.00468502854619301,6.11287459773738e-06,6.8857667882559e-06,2.32871413247138e-06,0.014390980569554,0.000280732511205975,0.00682082878791097,2.64991608177778e-05,0.0134354690107573,0.00033382618967023,1.13424438348822e-07,0.000202037029869816,6.15302484140068e-08,1.44540877187879e-07,1.54578438103704e-06,0.00679524103762435,7.60847117419529e-10,0.0797688940854729,0.990595196886748,2,248,"Area"
4,11,"S04_P11 1019145","Phyllopertha horticola","Scarabaeidae","Beetle","06/06/2024","area",25,0.7147100748,96,33,1627,0.373191804,2.28311576746151e-05,0.0401758881474269,0.0126462186450979,0.000334701740825211,0.0830053892195071,3.75804896237028e-07,0.009793054330771,2.21239979236315e-08,0.000488409984299018,3.01048008275899e-06,8.09192800768439e-06,0.00110382687010292,0.0342614929154693,0.00338939648190034,0.0116508397739495,0.0118685520362566,0.0450266009581167,0.0508189070795234,1.56585373432095e-07,0.0107606307111955,9.00113340180623e-06,9.14256535200296e-05,0.024758207394946,0.013025297690982,0.0187620230764179,0.00606086721072241,0.0226091630549017,0.0923137289807921,0.00247782008215627,0.0364855305368772,0.0542311720975424,0.0275863786632168,0.310600652536812,1.47493319490877e-08,0.0756303201639052,0.987353781354902,1,95,"Area"
4,12,"S04_P12 1019208","Dasytes niger","Melyridae","Beetle","06/06/2024","flower",25,0.7147100748,254,16,714,0.274665117,0.00141745309665241,0.0081218430802777,0.315278244095582,0.00740888070103431,0.179385914827515,0.00549385705059536,0.00722123404765118,6.16873481206775e-09,0.000693896849261219,0.000876779139374601,0.011798100086723,0.0172599897641016,0.00549447695291526,3.33172256625591e-05,1.50432321930948e-06,0.0126680825120625,0.000475620559752311,4.70479610871288e-06,2.06970644267412e-05,9.06632383181152e-05,0.00381107970334692,0.000628398212447324,0.00425152736892855,0.00382007434466291,0.00332937521626604,0.0176429228116736,0.00737074964106996,0.219119736278426,0.00782463929278709,0.0529075069969836,0.0105238363490651,0.0446816071536714,0.0175390710000576,0.000103372245489033,0.0327008378051566,0.684721755904418,80,174,"Arnica"
4,13,"S04_P13 1018874","Lasioglossum sp","Halictidae","Bee","06/06/2024","flower",25,0.7147100748,6399,453,6773,0.355592608,2.52588956438189e-05,0.165361899889163,0.111977435275357,4.95114607839e-09,1.3283562649339e-05,4.57880379200701e-05,0.0115945878483907,1.40886270523293e-08,0.0507563026866592,3.2101943069236e-10,6.12855276776323e-07,1.87177473695232e-05,0.000105083043861309,2.86804193565274e-06,0.000156051671214621,0.000153965548080373,6.99399700097774e-06,0.000107284895003487,7.75880818381848e-05,5.65557743100646e-05,1.12709016418634e-08,1.05664702892469e-05,0.000501024786887452,0.0427163418613844,0.0471943364951795,0.000123959791450423,0.0325341801345404,0.190316064567823,0.00183774868995993,0.000400999560137929,0.24528550878199,0.0283198944092498,0.0359567594879474,0.00259600765489083,0.0317462988249015,0.888022564724643,717,5683,"Area"
4,14,"S04_P14 1018814","Eristalis sp","Syrphidae","Fly","06/06/2024","flower",25,0.7147100748,817,33,1290,0.08134149,0.00250677879806105,0.0566824946390441,0.707235269745061,0.000778976628328696,0.00245590227086905,0.00123056053491605,0.00208692046029001,0.000423813764591182,0.0487475537718936,6.87290475841573e-05,9.78837893436177e-07,0.00133700439689173,0.0030477886132383,0.000372547505627897,0.00122432382469431,0.00100875707052081,9.2072878614928e-05,0.00127506008852389,0.000356501376967433,0.000198110978720753,9.77836012276058e-06,0.000577633580985398,0.00649913095024785,1.77332965341047e-05,0.00370050417024417,0.00227600248599578,0.00470536492493327,0.0602379975508654,0.0253197861394094,0.000342822693488329,0.00364632444086726,0.00162019612561094,0.0136046484688954,0.00303204505268819,0.0432798865267795,0.292764730254939,578,239,"Arnica"
4,15,"S04_P15 1019171","Meligethes sp","Nitidulidae","Beetle","06/06/2024","flower",25,0.7147100748,763,11,595,0.009611065,2.22021523829115e-09,0.00762329503870614,0.966715236001677,0.00207568022637535,0.0026222302115467,6.00058172511122e-09,0.00151247762681986,1.55015027898706e-09,3.56034515689932e-06,3.29031897926932e-09,4.85047022779823e-09,5.81056330381603e-09,3.78036648682007e-06,1.7301677307404e-08,1.72016676119855e-10,6.16059723778085e-08,8.09078435935829e-11,0.000234662749330016,6.88066704479419e-08,2.67025886767449e-08,4.7104566542123e-11,1.29012507089891e-06,5.89057106015084e-08,0.00123650087231246,5.61054391297899e-08,0.00130423443872856,0.00130163118635681,0.00787589852729729,0.00105642641503273,4.24041108574526e-10,5.57054003481158e-09,6.9006689838779e-06,0.00382469778450823,7.18069613104976e-08,0.0026011061636804,0.0332847639983229,738,25,"Arnica"
4,16,"S04_P16 1018865","Meligethes sp","Nitidulidae","Beetle","06/06/2024","flower",25,0.7147100748,1922,18,1343,0.061531756,3.3937727193789e-06,0.0110344835875146,0.89351209913295,9.57063929122781e-06,0.000867823724409461,1.31145789450925e-07,0.0295658161177016,1.48164708692648e-07,0.000176133800797075,7.41824656359812e-09,0.000347827665897854,0.000252124276324265,0.00214443588232773,0.000546671712753663,4.92547545113398e-07,0.00014091865354726,5.9666328635688e-07,5.42603189941995e-06,1.58175837658368e-07,1.41156918416644e-05,7.48832446635816e-09,2.52280449936131e-05,0.000741701519473534,0.0122023748848651,0.000638719038028971,3.85428465180199e-06,0.00360392433640149,0.0109667693123033,0.000291857446076309,1.5917695055494e-07,0.00296049706441994,0.00167579791652316,0.00812174161048689,2.17241498556112e-08,0.020144971346962,0.10648790086705,1717,205,"Arnica"
4,17,"S04_P17 1019132","Eristalis sp","Syrphidae","Fly","06/06/2024","flower",25,0.7147100748,675,16,437,0.013875775,0.000955269221211096,0.00592716819138938,0.926239291931594,1.3700060538795e-06,1.19000525847927e-08,2.44001078209196e-09,0.000279158233564117,7.42003278816489e-08,0.00295159104269894,6.08002686685209e-12,2.0200089261581e-10,3.81001683597146e-05,3.65001612894904e-06,9.62004250972321e-09,7.01003097641993e-11,1.42000627482401e-07,1.90000839589128e-10,2.7100119751923e-07,3.82001688016036e-11,3.34001475909309e-08,2.49001100303647e-08,1.63000720279094e-10,0.000219749971046691,3.57001577543782e-05,0.000214555948094975,0.00261384755025415,0.00187212127266169,0.0475983753310623,1.11000490496806e-05,0.00261959057563183,3.76001661502695e-06,0.00316975200672402,0.000274535213135587,0.00147654452465922,0.00349419844041083,0.0737607080684058,625,50,"Arnica"
4,20,"S04_P20 1019152","Phyllopertha horticola","Scarabaeidae","Beetle","06/06/2024","area",25,0.7147100748,44,10,594,0.287442774,5.86005834860098e-05,0.0300325390339912,0.0452931789841831,0.0139688960882984,0.0777838224935206,0.000318030166626369,0.0235161591503967,1.45001443779376e-06,0.000266841656942378,0.000361402598485673,4.58004560351407e-05,2.8000278798776e-05,0.0467533915235194,5.12005098034761e-05,6.55006521899939e-06,8.27008234520991e-05,0.0116339428391688,0.00176814060537601,0.00181317905382384,1.9800197150563e-05,1.93001921720135e-06,7.50007467824357e-06,0.0291031027795944,1.54001533393268e-05,0.140470457664347,0.0521299220576339,0.00261032999105572,1.81001802234945e-05,0.0593653981012689,0.00915396014598117,0.0157772850944277,0.00859179454849832,0.00106209357526573,0.0176900211395405,0.410199077352213,0.954706821015817,2,42,"Area"
4,22,"S04_P22 1018697","Dasytes niger","Melyridae","Beetle","19/06/2024","flower",25,0.7147100748,73,2,304,0.22061646,9.14076130989882e-07,7.7706471967083e-05,0.668119703927834,0.028205607170623,0.073829206039831,0.000105306770723165,0.0393792067902626,4.41036732786147e-12,1.84015326151136e-06,3.7303106877377e-09,2.95024571818397e-05,3.31027570413185e-05,0.00106297553242827,9.67080545587764e-08,3.33027737001784e-11,0.0237217107187148,0.00182766222116556,0.00672814036906446,0.0250491672790702,0.00017681272626559,0.0116338629537587,1.69014076736641e-08,0.000394164828948911,2.82023488992502e-09,0.0259525705211434,2.63021906400809e-07,1.47012244262049e-07,0.079318565234079,0.000525843796142757,0.00020877138801823,1.49012410850648e-06,6.15051225994286e-06,0.0136094774974829,1.09009079078662e-09,6.36052975174579e-09,0.331880296072166,49,24,"Arnica"
4,23,"S04_P23 1019356","Eupeodes corollae","Syrphidae","Fly","19/06/2024","area",25,0.7147100748,74,28,242,0.326381385,8.9100055881773e-08,0.146150129662438,0.0138059936588431,0.0130320841734626,0.308249637328008,0.00441351476806819,0.0146350761788271,5.92000371290793e-09,0.0322711182397999,6.0900038195286e-07,0.0248534835876078,0.00202825027207801,0.0277611044112095,8.96000561953632e-07,4.68000293520424e-08,3.87000242718812e-07,0.0617917937545772,0.0225934411701544,0.00102293064156164,1.0100006334522e-06,0.013251626311155,1.47000092195518e-06,1.36000085296533e-05,0.00586555667875984,0.00830344420775414,1.50000094077059e-06,0.000771041483581798,5.64000353729742e-05,0.0064504920456196,0.229797463124373,0.0228291503179865,0.000160750100819248,0.0356021483289554,2.21000138606867e-05,0.0042616556728252,0.986194006341157,1,73,"Area"
4,24,"S04_P24 1018646","Stenurella melanura","Cerambycidae","Beetle","19/06/2024","flower",25,0.7147100748,327,60,1022,0.285970449,5.30506598105643e-08,0.0280415157493603,0.18050785775418,0.105401618664421,0.0872411235205224,0.0108108607603585,0.00156088932986312,8.12369686283214e-08,0.00703841525472876,6.32178640626838e-08,0.173650284850172,0.29083246591044,0.0124168803972544,0.000791295387172509,4.35881132788887e-07,3.38235705813085e-07,0.0032633977484194,0.00680177005247208,1.59051314043058e-05,2.19450547223966e-07,0.00940145572727477,9.82494193076105e-05,0.0018833155363911,6.84524642716958e-12,0.000165980112742794,0.00924328825534393,0.00385969421126734,1.57038006270361e-05,0.0094906039887959,0.0290896155895175,0.00572868002958627,0.00225561338975656,4.96280365969795e-07,0.00237971066090394,0.018012121407628,0.819492142245821,59,268,"Arnica"
4,27,"S04_P27 1018675","Maniola jurtina","Nymphalidae","Butterfly","19/06/2024","area",25,0.7147100748,15,2,3292,0.043169811,6.85000251225193e-08,6.24000228853314e-07,8.59000315040059e-08,6.18000226652802e-07,0.731240958184063,0.00158614258172092,2.73000100123325e-05,3.800001393658e-08,0.000971351356245025,0.0666512274444691,0.00131118748088059,0.000362844133073801,1.49000054646064e-06,2.71000099389821e-06,2.4200008875401e-06,2.78000101957086e-08,2.10000077017942e-06,8.27000303303992e-08,2.84000104157598e-05,1.03000037775467e-10,6.45000236555109e-10,1.18000043276749e-05,2.03000074450678e-08,2.83000103790846e-14,4.8900017934178e-06,0.0664415303675623,0.00155825357149257,4.510001654052e-05,0.0609704813610443,0.0667180884689905,6.11000224085537e-06,3.43000125795972e-07,1.17000042909996e-06,3.13000114793409e-08,0.00205250475276017,0.999999914099968,0,15,"Area"
4,28,"S04_P28 1018724","Maniola jurtina","Nymphalidae","Butterfly","19/06/2024","flower",25,0.7147100748,56,16,3194,0.189022332,0.0111025882770564,0.000575325375985409,0.590837048671112,1.20078554999224e-08,1.24081173499199e-09,3.57233701122693e-07,1.58103430748979e-05,8.46553812744532e-09,3.03198351373042e-05,2.42158419248436e-10,9.05592435619151e-06,9.08594399494131e-08,0.133143668153658,1.31085755874153e-08,1.04068080999328e-10,2.18142708248591e-06,0.0458449346067653,0.11355361040174,3.15206206872964e-08,0.00171269143715481,0.0118136784699424,4.63303091372007e-08,6.06396702746083e-07,5.14336477246678e-10,0.0198946700282759,9.52623202993847e-07,1.35088374374127e-05,0.00197025893697352,0.000848309961611396,0.00577420746770145,0.0429232522516933,0.000425982676478249,0.000105548049189693,2.00130924998707e-08,0.0194012082071612,0.409162951328888,33,23,"Area"
4,29,"S04_P29 1018691","Lasioglossum sp","Halictidae","Bee","19/06/2024","area",25,0.7147100748,8494,26,1603,0.004694033,2.85090190793601e-08,0.000191299519288342,0.0108057244861434,3.53111710000495e-06,0.985663266258315,6.4120285017087e-05,3.40107596034471e-05,6.62209495808293e-14,8.50268990086177e-08,6.26198103286997e-10,7.47236394816911e-07,0.000128749731111767,8.28262027989829e-05,1.19037658612065e-08,8.63273104052201e-14,4.80151900283959e-09,5.13162343428481e-10,2.06065190538532e-09,2.71085760368652e-09,9.70306965157167e-06,1.53048418215512e-08,1.29040823201314e-09,5.2316550801773e-08,2.59081962861553e-09,8.46267724250478e-08,3.47109811246945e-05,0.000120973270960085,0.00126996476454209,0.000304685389907481,0.000174110081258176,5.08160761133857e-05,0.000384112517379037,1.48046835920887e-05,5.02158862380307e-13,0.000661551287578321,0.989194275513857,92,8403,"Area"
4,30,"S04_P30 1018900","Lasioglossum sp","Halictidae","Bee","19/06/2024","area",25,0.7147100748,546,109,6028,0.417354614,2.61094388251401e-05,0.0691849310982841,0.00596476073572416,8.39535207751457e-07,0.113523171355349,0.000964674776234308,0.00962203507235916,0.00235078985860404,0.000456585096697081,5.05207027673443e-05,0.000620875025746719,7.04742576418416e-06,0.0190675597246673,0.0113937674617088,0.00409487489950015,0.00270236194325896,0.0148959793270643,0.0074706120063711,7.20662965945941e-05,5.21127417200967e-05,5.78440819500056e-05,0.00599172032335007,0.000826924136527054,0.0225094439273066,0.00113881093552707,6.19833832271619e-07,0.000119797747116716,0.0124828961683169,0.389117702859477,0.00207993308749436,0.209442615041918,0.00771317293849386,0.0638138576084309,2.10149141763323e-06,0.0221808852963933,0.994035239264276,3,543,"Area"
5,1,"S05_P01 1018616","Apis mellifera","Apidae","Bee","30/05/2024","flower",16,0.83024415455,220,6,1289,0.143907636,0.00248092604888433,8.56491970700955e-05,0.475584992971133,3.48200006780295e-05,0.0608382286001844,5.92340241419352e-05,0.0415093540559885,1.42081611962074e-06,0.0418518637942672,0.000284754563590836,0.000184217815081418,0.0677068149299094,0.00380260222232171,0.0047723632549984,0.000828685998895137,0.00333487655976568,8.44485073915427e-06,0.00598520691482229,3.70212650887095e-05,4.67268399903441e-06,2.75158051335003e-05,0.00466986838173821,0.000353280925270037,0.0185928337608979,1.9511207276482e-05,0.0228773337862815,0.209583311073047,0.00619401485452047,0.00827893243534873,0.00567586923063782,1.17067243658892e-07,9.2453105248561e-05,0.00619996827417662,5.76331045705315e-05,0.0079812064209306,0.524415007028868,105,115,"Area"
